Session.Start.Date,partido,tiempo,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),Calificaciondelevento,coord.final,Jugador.2,Jugador.1,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Interceptado,pase-Fuera,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta-favor,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Situacion-rival,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:26:30,01:26:30,0.0,,,,10.0,"189,141",interceptado,,5190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,188.82761523039807,,140.5321242717119,
2022/03/23,Boca,completo ,10:52:58,13:12:50,falta,,01:26:28,01:26:34,6.0,,,,10.0,"206,128",hecha,,5188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,205.5009096945545,,127.82256711897753,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pelota parada,,01:27:33,01:27:39,6.0,,"71,69",6,4.0,"60,159",lateral largo,,5253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,59.89194842331238,71.21890605416995,159.13512652025173,68.57714565087514
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:27:46,01:27:46,0.0,,"61,79",5,6.0,"62,79",corto,,5266.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,62.044388504110316,60.77913896957474,78.57710176879405,79.0575059343449
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:27:48,01:27:48,0.0,,"87,127",4,5.0,"74,79",medio,,5268.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,74.06265845713587,86.99988073608684,79.19775013755196,126.73716371695109
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:27:50,01:27:50,0.0,,"122,92",8,4.0,"92,119",corto,,5270.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,91.96042096852642,122.03563659320017,118.83918544542135,92.32864233961652
2022/03/23,Boca,completo ,10:52:58,13:12:50,falta,,01:27:52,01:27:58,6.0,,,,8.0,"103,64",recibida,,5272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,103.2819541981454,,64.1330870829954,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pelota parada,,01:28:02,01:28:08,6.0,,"105,4",6,2.0,"97,83",tiro libre,,5282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,96.84707535702142,105.27439772212455,82.69336931681872,4.330171751880428
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:28:07,01:28:07,0.0,,"195,30",3,6.0,"118,33",largo,,5287.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,117.76109041242658,195.39820623169012,33.27828918303957,29.543372414571152
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:28:10,01:28:10,0.0,,"239,94",9,3.0,"221,17",largo,,5290.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,220.54005378902406,239.38328395451856,16.66731154901888,94.31894500796594
2022/03/23,Boca,completo ,10:52:58,13:12:50,remate pie,,01:28:11,01:28:17,6.0,,,,9.0,"257,96",corta distancia,,5291.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,257.0854373828439,,95.628417678561,
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:28:16,01:28:16,0.0,,,,9.0,"245,96",atajada,,5296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,244.8372339008182,,96.39173430736113,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pelota parada,,01:28:36,01:28:42,6.0,,"256,86",Rival,4.0,"241,156",tiro de esquina,,5316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,240.71457999234494,255.64582320582664,156.08479964192836,85.83491564262462
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:28:41,01:28:41,0.0,,"248,64",Rival,4.0,"245,134",intercepcion aereo,,5321.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,245.46496375062452,248.32743095764036,133.65921872815426,63.72985690690196
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,01:30:23,01:30:23,0.0,,,,11.0,"58,96",intercepcion,,5423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,58.16708957623954,,96.31665342876228,
2022/03/23,Boca,completo ,10:52:58,13:12:50,duelo,,01:30:21,01:30:27,6.0,,,,11.0,"76,78",gambeta a favor,,5421.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76.17712181247744,,77.51306553092579,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:30:27,01:30:27,0.0,,"104,121",7,11.0,"84,74",corto,,5427.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,83.62570689027314,104.42013959764799,73.63750576067365,120.59685362015202
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:30:28,01:30:28,0.0,,"89,119",11,7.0,"94,138",corto,,5428.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,93.94526017982058,88.54098799020181,137.87741565000508,118.87504764267516
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:30:34,01:30:34,0.0,,"217,125",9,11.0,"115,154",largo,,5434.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,114.81909690675519,216.75815755792482,154.0559226975535,125.05424167153886
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:30:34,01:30:34,0.0,,,,11.0,"101,149",interceptado,,5434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.79233608615445,,149.18703892204775,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,01:30:37,01:30:37,0.0,,,,4.0,"165,131",intercepcion aereo,,5437.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,165.13716659130938,,130.77753044410093,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:30:39,01:30:39,0.0,,"197,70",10,4.0,"145,156",medio,,5439.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,144.77605528281163,196.8339615630788,156.27888106929294,69.64793952956823
2022/03/23,Boca,completo ,10:52:58,13:12:50,pelota parada,,01:31:42,01:31:48,6.0,,,,11.0,"153,88",tiro libre,,5502.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,152.54769131736933,,87.5201367879469,
2022/03/23,Boca,completo ,10:52:58,13:12:50,falta,,01:30:42,01:30:48,6.0,,,,10.0,"172,77",recibida,,5442.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,172.30083193280979,,77.10677394364558,
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:31:45,01:31:45,0.0,,,,11.0,"160,79",intercepcion aereo,,5505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,159.75801054095217,,79.45960249873934,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,01:31:48,01:31:48,0.0,,,,10.0,"152,87",intercepcion,,5508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,152.07191350563804,,87.22548339462753,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:31:52,01:31:52,0.0,,"194,148",8,10.0,"181,70",medio,,5512.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,180.86635193504975,193.6570500647926,70.47023479114922,147.96494685247484
2022/03/23,Boca,completo ,10:52:58,13:12:50,falta,,01:31:55,01:32:01,6.0,,,,9.0,"242,75",offside,,5515.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,242.40925131064927,,75.08431310581199,
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:32:00,01:32:00,0.0,,,,9.0,"251,66",error tactico,,5520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,250.5173052660927,,66.35813290283758,
2022/03/23,Boca,completo ,10:52:58,13:12:50,arquero,,01:32:11,01:32:17,6.0,,,,1.0,"21,68",remate atajable,,5531.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.339524794799118,,68.10328790570901,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:32:21,01:32:21,0.0,,"49,14",3,1.0,"27,89",s arquero mano,,5541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,27.1428938292987,49.45317404546391,88.65503825122912,13.907346133394343
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:32:26,01:32:26,0.0,,"50,76",6,3.0,"87,35",corto,,5546.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,86.966430039222,50.09566244591538,35.39131151951748,76.22315669067976
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:32:28,01:32:28,0.0,,"84,69",5,6.0,"63,65",corto,,5548.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,62.53466209037518,84.06623971723647,65.37755615237016,68.56226405888853
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:32:34,01:32:34,0.0,,"28,62",1,5.0,"56,79",corto,,5554.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,55.94353942272007,28.18427495995232,79.03465503576933,62.236657064758084
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:32:36,01:32:36,0.0,,"29,134",2,1.0,"6,76",corto,,5556.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,6.1822426310511105,29.1481845282244,75.54620581916646,134.09384134385814
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:32:39,01:32:39,0.0,,"93,146",7,2.0,"15,162",medio,,5559.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,14.734123633576433,92.61053111059749,162.0,145.85173078666358
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:32:39,01:32:39,0.0,,,,2.0,"4,158",interceptado,,5559.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.315883452095989,,158.48206560705106,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,01:32:47,01:32:47,0.0,,,,10.0,"68,82",intercepcion,,5567.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,67.71815196986535,,81.75147213962373,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:32:51,01:32:51,0.0,,"108,27",11,10.0,"71,13",inteligente,,5571.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,70.80513708648519,108.12515697289774,12.512866211255583,27.20470506894652
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:32:59,01:32:59,0.0,,,,11.0,"236,10",duelo,,5579.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,236.15590287608342,,10.382296000975026,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pelota parada,,01:33:31,01:33:37,6.0,,,,11.0,"268,16",tiro de esquina,,5611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,267.58952046031067,,15.758880669584991,
2022/03/23,Boca,completo ,10:52:58,13:12:50,duelo,,01:33:31,01:33:37,6.0,,,,5.0,"241,74",aereo,,5611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,240.9819051381477,,73.69040928011061,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:33:34,01:33:34,0.0,,"272,98",4,5.0,"272,69",corto,,5614.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,272.0,272.0,68.53345428016837,98.23707531323001
2022/03/23,Boca,completo ,10:52:58,13:12:50,remate pie,,01:33:32,01:33:38,6.0,,,,4.0,"250,63",remate bloqueado,,5612.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,249.87174630033806,,63.10996527468329,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,01:33:40,01:33:40,0.0,,,,8.0,"158,88",intercepcion,,5620.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,158.03112661473133,,87.6229600469116,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:33:47,01:33:47,0.0,,"184,126",7,8.0,"200,76",corto,,5627.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,199.87208157036233,183.73427618441667,76.11155787415552,125.66111068288961
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:33:50,01:33:50,0.0,,"267,42",11,7.0,"209,144",centro aereo,,5630.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,208.8911781392839,266.76043356145277,143.69856758794245,41.823140575860414
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:33:53,01:33:53,0.0,,"186,4",10,11.0,"250,25",corto,,5633.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.0,250.33345793780046,186.2355775939398,25.480269219443645,3.5035115102632233
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:34:01,01:34:01,0.0,,,,10.0,"250,61",balon afuera fondo,,5641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,250.13827635753432,,61.25215169917041,
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:42:50,00:42:50,0.0,,,,7.0,"230,162",balon afuera fondo,,2570.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,230.40518561963447,,162.0,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,00:43:34,00:43:34,0.0,,,,8.0,"159,95",encontrada,,2614.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,158.7720518954656,,95.07140307291134,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:39:16,00:39:16,0.0,,"194,88",5,4.0,"215,126",corto,,2356.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,214.96187791876253,194.06718371538787,126.1211730868897,87.72655370913174
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:39:19,00:39:19,0.0,,"202,83",11,5.0,"200,93",corto,,2359.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,199.76490611307602,202.48596951136585,93.38488431969849,82.70704573112133
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:39:21,00:39:21,0.0,,"212,60",10,11.0,"207,68",corto,,2361.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,206.90526611357433,212.2717739186516,67.67929601060847,60.06993048094645
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:20:31,00:20:31,0.0,,"157,135",4,5.0,"179,136",corto,,1231.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,178.54744174693013,156.67559645155814,136.07383637936894,135.2212164599167
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:20:32,00:20:32,0.0,,"153,147",5,4.0,"150,126",corto,,1232.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,149.55527571117727,153.4859254650927,125.51809985971421,146.66633811350485
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:20:45,00:20:45,0.0,,"223,121",4,8.0,"191,130",corto,,1245.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,190.8889789770961,222.75689606267315,130.08024825804833,121.40151092950575
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:20:47,00:20:47,0.0,,"187,142",7,4.0,"206,123",corto,,1247.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.0,206.16809235223155,187.02328827615165,123.33575700811258,141.609819966143
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:20:52,00:20:52,0.0,,,,7.0,"243,77",atajada,,1252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,243.4366222305979,,77.04629570156474,
